Time, GoodsNb, price, CustoNb, PosX_cust, PosY_cust, PosX_stor, PosY_stor, Dist
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
14, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
15, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
16, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
17, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
18, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
19, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
20, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
21, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
22, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
23, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
24, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
25, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
26, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
27, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
28, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
29, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
30, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
31, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
32, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
33, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
34, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
35, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
36, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
37, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
38, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
39, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
40, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
41, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
42, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
43, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
44, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
45, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
46, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
47, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
48, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
49, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
50, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
51, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
52, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
53, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
54, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
55, 0, 0, -0.314274, 20, 87, 82, 
56, 0, 0, -0.314274, 20, 87, 82, 
56, 0, 0, -0.314274, 20, 87, 82, 
56, 0, 0, -0.314274, 20, 87, 82, 
56, 0, 0, -0.314274, 20, 87, 82, 
56, 0, 0, -0.314274, 20, 87, 82, 
56, 0, 0, -0.314274, 20, 87, 82, 
